Date,Open,High,Low,Close,Volume,Adj Close
2013-07-09,6004.74,6037.22,6004.74,6032.43,000,6032.43
2013-07-08,5977.72,5992.35,5930.78,5988.69,000,5988.69
2013-07-05,6007.09,6043.26,5979.15,5991.99,000,5991.99
2013-07-04,5956.46,6003.25,5940.06,5981.07,000,5981.07
2013-07-02,6075.03,6110.70,6046.83,6050.08,000,6050.08
2013-07-01,5972.47,6078.16,5972.47,6072.55,000,6072.55
2013-06-28,5866.26,5974.21,5866.26,5964.50,000,5964.50
2013-06-27,5850.50,5877.63,5811.53,5832.58,000,5832.58
2013-06-26,5871.53,5881.51,5809.11,5817.20,000,5817.20
2013-06-25,5888.85,5889.86,5778.97,5856.61,000,5856.61
2013-06-24,6029.25,6029.25,5869.02,5883.19,000,5883.19
2013-06-21,6098.12,6116.24,6005.56,6037.60,000,6037.60
2013-06-20,6193.42,6193.42,6111.47,6115.66,000,6115.66
2013-06-19,6202.62,6242.99,6202.62,6235.79,000,6235.79
2013-06-18,6210.29,6235.87,6195.99,6203.09,000,6203.09
2013-06-17,6186.72,6207.31,6149.58,6201.25,000,6201.25
2013-06-14,6130.33,6188.73,6130.33,6180.98,000,6180.98
2013-06-13,6161.02,6161.02,6100.87,6108.46,000,6108.46
2013-06-12,6227.93,6237.19,6184.49,6193.41,000,6193.41
2013-06-11,6326.03,6326.03,6210.71,6230.49,000,6230.49
2013-06-10,6410.15,6432.77,6314.64,6331.85,000,6331.85
2013-06-07,6426.80,6468.98,6384.90,6388.02,000,6388.02
2013-06-06,6401.86,6441.36,6387.68,6423.70,000,6423.70
2013-06-05,6412.89,6434.62,6399.26,6416.51,000,6416.51
2013-06-04,6419.05,6457.24,6398.17,6412.43,000,6412.43
2013-06-03,6409.37,6422.46,6380.66,6405.90,000,6405.90
2013-05-31,6480.19,6482.53,6386.62,6389.47,000,6389.47
2013-05-30,6466.02,6482.21,6450.17,6475.92,000,6475.92
2013-05-29,6506.55,6512.67,6466.55,6473.28,000,6473.28
2013-05-28,6466.12,6504.73,6466.12,6498.66,000,6498.66
2013-05-27,6396.69,6462.18,6395.92,6459.86,000,6459.86
2013-05-24,6377.69,6399.99,6332.82,6387.13,000,6387.13
2013-05-23,6473.19,6473.19,6342.08,6363.82,000,6363.82
2013-05-22,6560.12,6583.39,6479.47,6492.77,000,6492.77
2013-05-21,6592.86,6613.65,6538.94,6547.32,000,6547.32
2013-05-20,6626.54,6661.12,6575.31,6587.97,000,6587.97
2013-05-17,6602.69,6622.69,6571.28,6613.98,000,6613.98
2013-05-16,6570.49,6630.35,6567.29,6592.21,000,6592.21
2013-05-15,6474.76,6569.76,6474.76,6564.46,000,6564.46
2013-05-14,6450.22,6484.13,6438.74,6462.31,000,6462.31
2013-05-13,6545.70,6546.00,6434.63,6444.71,000,6444.71
2013-05-10,6513.41,6538.31,6510.72,6519.29,000,6519.29
2013-05-09,6548.96,6557.19,6498.63,6506.87,000,6506.87
2013-05-08,6519.22,6542.14,6503.00,6535.37,000,6535.37
2013-05-07,6463.41,6506.70,6463.41,6504.85,000,6504.85
2013-05-06,6387.23,6451.74,6387.23,6450.71,000,6450.71
2013-05-03,6396.19,6398.96,6344.08,6375.97,000,6375.97
2013-05-02,6350.41,6399.71,6350.01,6392.67,000,6392.67
2013-04-30,6333.15,6368.11,6288.30,6344.04,000,6344.04
2013-04-29,6280.86,6326.41,6280.86,6317.59,000,6317.59
2013-04-26,6321.88,6332.45,6263.11,6275.12,000,6275.12
2013-04-25,6305.28,6340.62,6305.28,6315.29,000,6315.29
2013-04-23,6316.88,6324.03,6258.26,6283.69,000,6283.69
2013-04-22,6231.11,6315.50,6230.85,6307.43,000,6307.43
2013-04-18,6176.06,6221.57,6176.06,6218.15,000,6218.15
2013-04-17,6175.12,6226.11,6162.87,6172.30,000,6172.30
2013-04-16,6104.11,6165.79,6101.74,6161.39,000,6161.39
2013-04-15,6096.46,6138.46,6092.19,6108.65,000,6108.65
2013-04-12,6091.30,6106.02,6070.10,6099.64,000,6099.64
2013-04-11,6123.65,6137.63,6092.49,6107.92,000,6107.92
2013-04-10,6089.74,6114.79,6029.10,6104.13,000,6104.13
2013-04-09,6153.35,6178.81,6066.17,6071.99,000,6071.99
2013-04-08,6156.62,6178.76,6128.52,6133.17,000,6133.17
2013-04-05,6147.31,6176.92,6127.84,6144.36,000,6144.36
2013-04-04,6243.08,6243.08,6136.85,6143.27,000,6143.27
2013-04-03,6314.56,6355.37,6235.72,6258.56,000,6258.56
2013-04-02,6227.56,6313.13,6226.56,6309.84,000,6309.84
2013-04-01,6157.61,6226.77,6157.61,6220.75,000,6220.75
2013-03-28,6052.58,6150.10,6028.12,6142.06,000,6142.06
2013-03-26,6058.31,6064.60,6022.77,6053.50,000,6053.50
2013-03-25,6102.40,6142.36,6049.66,6060.15,000,6060.15
2013-03-22,6094.65,6099.07,6036.13,6079.79,000,6079.79
2013-03-21,6170.71,6195.62,6090.92,6095.84,000,6095.84
2013-03-20,6278.37,6279.45,6146.82,6161.60,000,6161.60
2013-03-19,6373.82,6388.70,6274.11,6280.68,000,6280.68
2013-03-18,6374.48,6379.20,6338.70,6367.78,000,6367.78
2013-03-15,6431.40,6465.52,6379.97,6386.13,000,6386.13
2013-03-14,6397.69,6431.71,6341.98,6426.02,000,6426.02
2013-03-13,6460.94,6460.94,6390.41,6395.63,000,6395.63
2013-03-12,6507.85,6524.94,6442.02,6460.31,000,6460.31
2013-03-11,6493.84,6524.29,6490.06,6501.50,000,6501.50
2013-03-08,6450.73,6494.32,6450.73,6487.15,000,6487.15
2013-03-07,6411.68,6444.79,6405.98,6440.81,000,6440.81
2013-03-06,6356.24,6432.97,6356.24,6410.07,000,6410.07
2013-03-05,6241.77,6345.50,6241.77,6337.72,000,6337.72
2013-03-04,6308.43,6313.45,6231.26,6234.35,000,6234.35
2013-03-01,6312.99,6344.51,6300.56,6320.95,000,6320.95
2013-02-28,6484.40,6510.27,6283.68,6302.78,000,6302.78
2013-02-27,6426.98,6473.71,6371.09,6461.73,000,6461.73
2013-02-26,6522.14,6522.14,6406.64,6414.32,000,6414.32
2013-02-25,6627.59,6652.19,6503.75,6529.53,000,6529.53
2013-02-22,6710.40,6724.67,6591.87,6609.03,000,6609.03
2013-02-21,6704.43,6704.43,6603.73,6607.44,000,6607.44
2013-02-20,6737.30,6752.76,6711.53,6717.81,000,6717.81
2013-02-19,6661.01,6740.01,6661.01,6729.07,000,6729.07
2013-02-18,6629.34,6674.44,6629.34,6654.67,000,6654.67
2013-02-15,6600.88,6631.84,6567.78,6626.86,000,6626.86
2013-02-14,6704.15,6708.51,6593.07,6608.41,000,6608.41
2013-02-13,6737.19,6786.48,6699.86,6704.09,000,6704.09
2013-02-12,6745.17,6753.43,6676.47,6722.90,000,6722.90
2013-02-11,6762.64,6772.82,6739.70,6743.99,000,6743.99
2013-02-08,6806.19,6824.93,6742.55,6756.01,000,6756.01
2013-02-07,6856.16,6896.18,6791.69,6805.07,000,6805.07
2013-02-06,6875.51,6911.94,6860.90,6865.30,000,6865.30
2013-02-05,6897.31,6897.31,6839.36,6863.70,000,6863.70
2013-02-04,6973.06,7005.41,6903.76,6909.58,000,6909.58
2013-02-01,6973.52,7016.83,6960.94,6967.50,000,6967.50
2013-01-31,6936.13,6981.33,6924.82,6970.88,000,6970.88
2013-01-30,6944.79,6975.61,6928.56,6933.78,000,6933.78
2013-01-29,6982.55,7026.31,6929.03,6935.93,000,6935.93
2013-01-28,6983.60,7014.55,6967.21,6975.84,000,6975.84
2013-01-25,6846.97,6981.58,6831.14,6974.23,000,6974.23
2013-01-24,7029.57,7033.34,6833.69,6848.68,000,6848.68
2013-01-23,7097.33,7124.58,6981.18,7025.31,000,7025.31
2013-01-22,7162.12,7193.89,7082.52,7090.05,000,7090.05
2013-01-21,7178.18,7197.12,7148.31,7155.39,000,7155.39
2013-01-18,7189.69,7213.58,7161.94,7165.46,000,7165.46
2013-01-17,7170.23,7206.93,7154.30,7182.25,000,7182.25
2013-01-16,7271.17,7280.55,7153.77,7164.68,000,7164.68
2013-01-15,7254.85,7294.81,7246.58,7262.44,000,7262.44
2013-01-14,7161.12,7250.18,7137.35,7243.06,000,7243.06
2013-01-11,7273.89,7285.85,7145.49,7156.88,000,7156.88
2013-01-10,7313.82,7349.15,7243.62,7265.41,000,7265.41
2013-01-09,7343.21,7391.34,7292.01,7301.23,000,7301.23
2013-01-08,7334.91,7351.92,7295.61,7336.11,000,7336.11
2013-01-07,7330.34,7382.14,7321.03,7331.50,000,7331.50
2013-01-04,7302.86,7321.03,7284.60,7314.12,000,7314.12
2013-01-03,7249.89,7306.40,7246.95,7293.85,000,7293.85
2013-01-02,7212.33,7263.64,7212.33,7238.00,000,7238.00
2012-12-31,7098.26,7117.29,7098.20,7112.89,000,7112.89
2012-12-28,7042.94,7096.36,7042.94,7092.94,000,7092.94
2012-12-27,7076.91,7100.69,7029.22,7037.09,000,7037.09
2012-12-26,7034.93,7081.85,7034.93,7069.09,000,7069.09
2012-12-24,7008.09,7035.89,7007.59,7022.91,000,7022.91
2012-12-21,7094.94,7094.94,6992.16,6997.72,000,6997.72
2012-12-20,7116.79,7133.30,7083.17,7101.79,000,7101.79
2012-12-19,7097.68,7138.72,7097.68,7116.56,000,7116.56
2012-12-18,7044.17,7080.70,7000.72,7077.37,000,7077.37
2012-12-17,7010.18,7047.39,7010.18,7040.47,000,7040.47
2012-12-14,6961.66,7008.20,6961.66,6999.05,000,6999.05
2012-12-13,7043.49,7081.44,6948.89,6957.53,000,6957.53
2012-12-12,7043.39,7073.56,7027.34,7039.07,000,7039.07
2012-12-11,7127.50,7157.66,6996.28,7034.90,000,7034.90
2012-12-10,7079.61,7121.03,7079.61,7116.60,000,7116.60
2012-12-07,7086.77,7136.99,7049.41,7070.37,000,7070.37
2012-12-06,7043.23,7077.36,7012.75,7075.92,000,7075.92
2012-12-05,7007.79,7059.43,7007.79,7024.71,000,7024.71
2012-12-04,6996.54,7040.98,6969.36,6992.27,000,6992.27
2012-12-03,6922.96,6993.48,6919.55,6985.48,000,6985.48
2012-11-30,6842.56,6910.65,6842.56,6901.99,000,6901.99
2012-11-29,6750.13,6838.54,6750.13,6827.02,000,6827.02
2012-11-27,6677.81,6755.12,6677.81,6741.84,000,6741.84
2012-11-26,6601.74,6677.46,6601.74,6663.34,000,6663.34
2012-11-23,6598.64,6619.50,6581.61,6597.42,000,6597.42
2012-11-22,6583.10,6616.16,6572.53,6593.77,000,6593.77
2012-11-21,6556.66,6578.89,6530.06,6572.67,000,6572.67
2012-11-20,6618.38,6642.35,6531.17,6548.63,000,6548.63
2012-11-19,6659.64,6687.44,6596.52,6598.99,000,6598.99
2012-11-16,6726.93,6760.14,6641.80,6658.33,000,6658.33
2012-11-15,6717.95,6728.50,6674.96,6718.10,000,6718.10
2012-11-13,6692.42,6743.62,6692.42,6729.30,000,6729.30
2012-11-12,6665.45,6693.99,6665.45,6682.29,000,6682.29
2012-11-09,6733.27,6764.08,6654.87,6660.68,000,6660.68
2012-11-08,6696.01,6732.99,6677.91,6726.95,000,6726.95
2012-11-07,6670.72,6738.83,6670.72,6718.23,000,6718.23
2012-11-06,6634.44,6669.37,6632.31,6665.32,000,6665.32
2012-11-05,6647.92,6671.43,6622.61,6628.44,000,6628.44
2012-11-02,6636.87,6672.62,6633.66,6645.45,000,6645.45
2012-11-01,6569.64,6626.09,6567.13,6621.80,000,6621.80
2012-10-31,6518.76,6568.41,6506.13,6565.99,000,6565.99
2012-10-30,6582.36,6597.74,6495.04,6508.64,000,6508.64
2012-10-29,6609.42,6633.04,6561.93,6574.77,000,6574.77
2012-10-26,6661.82,6677.72,6592.76,6603.15,000,6603.15
2012-10-25,6650.55,6668.96,6628.42,6659.20,000,6659.20
2012-10-23,6664.83,6690.74,6645.32,6649.09,000,6649.09
2012-10-22,6663.62,6687.37,6652.26,6664.75,000,6664.75
2012-10-19,6708.50,6730.70,6659.58,6671.62,000,6671.62
2012-10-18,6633.73,6709.01,6633.73,6706.82,000,6706.82
2012-10-17,6646.76,6676.16,6606.92,6630.03,000,6630.03
2012-10-16,6694.81,6717.49,6624.76,6633.01,000,6633.01
2012-10-15,6683.56,6705.16,6665.54,6681.07,000,6681.07
2012-10-12,6672.19,6735.90,6671.48,6676.85,000,6676.85
2012-10-11,6588.23,6678.52,6580.61,6671.27,000,6671.27
2012-10-10,6675.99,6675.99,6587.17,6594.71,000,6594.71
2012-10-09,6664.80,6711.71,6662.18,6680.80,000,6680.80
2012-10-08,6683.58,6723.47,6638.48,6649.38,000,6649.38
2012-10-05,6749.40,6776.64,6622.23,6678.77,000,6678.77
2012-10-04,6717.94,6778.70,6717.94,6731.89,000,6731.89
2012-10-03,6677.07,6709.30,6672.85,6704.36,000,6704.36
2012-10-01,6618.44,6670.08,6618.44,6665.85,000,6665.85
2012-09-28,6553.08,6628.85,6553.08,6607.29,000,6607.29
2012-09-27,6510.55,6557.35,6510.55,6532.77,000,6532.77
2012-09-26,6474.79,6530.41,6468.84,6501.14,000,6501.14
2012-09-25,6459.57,6492.56,6434.77,6483.49,000,6483.49
2012-09-24,6437.65,6510.80,6437.55,6453.88,000,6453.88
2012-09-21,6355.58,6446.18,6355.58,6432.43,000,6432.43
2012-09-20,6347.11,6356.10,6302.47,6330.28,000,6330.28
2012-09-18,6324.69,6384.06,6321.20,6371.71,000,6371.71
2012-09-17,6279.83,6325.92,6273.12,6316.02,000,6316.02
2012-09-14,6229.29,6267.26,6229.29,6244.90,000,6244.90
2012-09-13,6214.27,6229.96,6182.97,6190.20,000,6190.20
2012-09-12,6189.00,6227.38,6181.26,6201.59,000,6201.59
2012-09-11,6161.67,6180.79,6160.06,6176.30,000,6176.30
2012-09-10,6149.90,6177.54,6149.90,6159.76,000,6159.76
2012-09-07,6067.38,6120.08,6067.38,6111.43,000,6111.43
2012-09-06,6027.89,6064.84,6027.89,6042.31,000,6042.31
2012-09-05,6039.14,6060.09,6013.87,6023.53,000,6023.53
2012-09-04,6013.85,6044.99,6004.87,6042.41,000,6042.41
2012-09-03,6008.33,6046.59,6005.88,6010.62,000,6010.62
2012-08-31,5996.39,6031.86,5980.87,5998.84,000,5998.84
2012-08-30,5956.55,6002.86,5936.51,5996.00,000,5996.00
2012-08-29,6006.96,6012.68,5955.78,5962.21,000,5962.21
2012-08-28,6046.47,6055.06,5954.06,5994.43,000,5994.43
2012-08-27,6122.32,6139.79,6052.18,6057.08,000,6057.08
2012-08-24,6152.38,6153.17,6103.89,6119.21,000,6119.21
2012-08-23,6168.88,6199.15,6138.54,6155.00,000,6155.00
2012-08-22,6167.42,6192.87,6154.72,6160.16,000,6160.16
2012-08-21,6165.48,6182.22,6151.52,6172.84,000,6172.84
2012-08-17,6165.18,6208.92,6135.78,6157.96,000,6157.96
2012-08-16,6148.54,6176.17,6148.54,6155.02,000,6155.02
2012-08-14,6138.90,6154.84,6128.81,6147.67,000,6147.67
2012-08-13,6096.20,6133.56,6096.20,6129.41,000,6129.41
2012-08-10,6097.60,6116.53,6076.29,6099.61,000,6099.61
2012-08-09,6111.98,6142.42,6088.68,6098.12,000,6098.12
2012-08-08,6131.92,6164.94,6103.20,6114.20,000,6114.20
2012-08-07,6109.31,6145.54,6109.26,6126.27,000,6126.27
2012-08-06,6073.12,6148.34,6072.96,6104.97,000,6104.97
2012-08-03,6071.78,6081.15,6039.10,6072.53,000,6072.53
2012-08-02,6069.29,6087.93,6066.03,6083.56,000,6083.56
2012-08-01,6014.73,6072.16,6012.23,6069.67,000,6069.67
2012-07-31,5987.91,6021.90,5945.67,6012.28,000,6012.28
2012-07-30,5904.02,5984.45,5904.02,5977.84,000,5977.84
2012-07-27,5973.08,6023.33,5877.38,5887.50,000,5887.50
2012-07-26,6079.75,6080.13,5933.28,5940.94,000,5940.94
2012-07-25,6098.30,6099.10,6044.58,6066.29,000,6066.29
2012-07-24,6113.11,6132.35,6088.01,6112.93,000,6112.93
2012-07-23,6163.90,6163.90,6089.38,6103.25,000,6103.25
2012-07-20,6198.36,6206.83,6178.01,6184.10,000,6184.10
2012-07-19,6217.10,6233.51,6195.59,6198.18,000,6198.18
2012-07-18,6165.26,6194.28,6127.36,6190.76,000,6190.76
2012-07-17,6223.76,6244.06,6152.64,6158.24,000,6158.24
2012-07-16,6260.23,6273.55,6203.40,6208.86,000,6208.86
2012-07-13,6277.69,6318.33,6245.35,6247.89,000,6247.89
2012-07-12,6275.93,6276.18,6232.25,6261.89,000,6261.89
2012-07-11,6311.60,6347.21,6295.33,6298.96,000,6298.96
2012-07-10,6248.54,6307.72,6248.54,6306.68,000,6306.68
2012-07-09,6304.78,6304.78,6231.39,6238.19,000,6238.19
2012-07-06,6354.33,6360.74,6307.13,6313.90,000,6313.90
2012-07-05,6303.76,6362.03,6296.70,6349.26,000,6349.26
2012-07-04,6256.01,6295.45,6256.01,6292.88,000,6292.88
2012-07-03,6227.41,6256.65,6217.92,6238.89,000,6238.89
2012-07-02,6169.76,6224.19,6164.17,6209.24,000,6209.24
2012-06-29,6078.94,6156.07,6078.94,6153.72,000,6153.72
2012-06-28,6071.08,6087.58,6039.10,6055.46,000,6055.46
2012-06-27,6049.19,6069.85,6043.64,6051.50,000,6051.50
2012-06-26,6013.88,6036.36,6008.58,6030.09,000,6030.09
2012-06-25,6033.71,6079.56,6003.73,6008.46,000,6008.46
2012-06-22,5980.71,6021.58,5961.02,6010.21,000,6010.21
2012-06-21,5938.69,6003.74,5931.75,6002.48,000,6002.48
2012-06-20,5908.28,5966.23,5905.27,5954.37,000,5954.37
2012-06-19,5895.49,5911.52,5862.32,5905.48,000,5905.48
2012-06-18,5984.40,6015.64,5880.68,5895.36,000,5895.36
2012-06-15,5939.41,5967.22,5924.83,5958.50,000,5958.50
2012-06-14,6005.95,6023.29,5920.26,5924.59,000,5924.59
2012-06-13,6021.06,6047.07,5995.46,6000.94,000,6000.94
2012-06-12,5966.93,6019.14,5957.71,6013.37,000,6013.37
2012-06-11,6012.97,6060.93,5967.87,5976.48,000,5976.48
2012-06-08,5979.50,5992.13,5935.48,5988.21,000,5988.21
2012-06-07,5954.10,5975.86,5932.88,5975.23,000,5975.23
2012-06-06,5850.61,5936.70,5829.05,5932.30,000,5932.30
2012-06-05,5829.68,5878.12,5809.23,5828.46,000,5828.46
2012-06-04,5795.75,5821.63,5734.24,5809.23,000,5809.23
2012-06-01,5907.96,5922.75,5814.78,5821.63,000,5821.63
2012-05-31,5865.50,5920.97,5840.90,5907.95,000,5907.95
2012-05-30,5968.25,5968.25,5882.05,5886.92,000,5886.92
2012-05-29,5986.48,5993.62,5957.02,5963.50,000,5963.50
2012-05-28,5925.89,5977.22,5900.40,5971.77,000,5971.77
2012-05-25,5881.82,5915.69,5873.38,5900.51,000,5900.51
2012-05-24,5845.53,5879.74,5817.89,5874.78,000,5874.78
2012-05-23,5845.02,5854.18,5805.73,5830.22,000,5830.22
2012-05-22,5909.98,5929.55,5844.77,5854.18,000,5854.18
2012-05-21,5874.13,5921.71,5864.72,5888.63,000,5888.63
2012-05-18,5833.71,5880.57,5802.33,5864.72,000,5864.72
2012-05-17,5899.65,5950.59,5867.67,5880.57,000,5880.57
2012-05-16,5883.46,5925.77,5838.58,5879.42,000,5879.42
2012-05-15,5868.65,5931.46,5862.39,5925.77,000,5925.77
2012-05-14,5964.79,5971.76,5870.12,5888.95,000,5888.95
2012-05-11,5984.63,5998.32,5918.23,5948.71,000,5948.71
2012-05-10,6002.95,6065.76,5987.31,5998.32,000,5998.32
2012-05-09,6042.89,6062.33,5986.55,5994.50,000,5994.50
2012-05-08,6140.95,6172.17,6037.05,6053.89,000,6053.89
2012-05-07,6046.13,6142.48,5979.31,6132.58,000,6132.58
2012-05-04,6231.89,6234.75,6082.21,6100.80,000,6100.80
2012-05-03,6291.50,6298.95,6224.88,6234.75,000,6234.75
2012-05-02,6343.48,6370.98,6291.80,6298.95,000,6298.95
2012-04-30,6284.86,6325.21,6272.33,6315.85,000,6315.85
2012-04-27,6265.87,6303.81,6213.98,6240.80,000,6240.80
2012-04-26,6278.07,6281.06,6239.64,6247.89,000,6247.89
2012-04-25,6280.13,6338.35,6232.23,6267.10,000,6267.10
2012-04-24,6320.65,6323.31,6270.54,6301.98,000,6301.98
2012-04-23,6427.19,6457.17,6304.00,6310.31,000,6310.31
2012-04-20,6475.60,6504.49,6399.85,6417.72,000,6417.72
2012-04-19,6474.15,6497.21,6464.72,6480.93,000,6480.93
2012-04-18,6461.15,6512.72,6435.22,6464.86,000,6464.86
2012-04-17,6401.79,6438.07,6373.02,6435.22,000,6435.22
2012-04-16,6330.10,6397.99,6330.10,6388.94,000,6388.94
2012-04-13,6400.09,6451.93,6330.84,6337.97,000,6337.97
2012-04-12,6350.98,6410.94,6330.39,6383.95,000,6383.95
2012-04-11,6350.29,6382.42,6315.79,6330.39,000,6330.39
2012-04-10,6385.93,6390.62,6329.50,6370.45,000,6370.45
2012-04-09,6453.73,6473.87,6376.82,6386.76,000,6386.76
2012-04-04,6463.23,6491.26,6445.46,6473.87,000,6473.87
2012-04-03,6442.31,6495.15,6414.81,6475.50,000,6475.50
2012-04-02,6357.35,6425.75,6346.38,6414.81,000,6414.81
2012-03-30,6220.28,6349.10,6201.09,6346.38,000,6346.38
2012-03-29,6170.24,6206.65,6150.47,6200.87,000,6200.87
2012-03-28,6241.72,6245.37,6179.40,6190.94,000,6190.94
2012-03-27,6288.72,6306.03,6223.61,6245.06,000,6245.06
2012-03-26,6358.10,6358.10,6242.53,6249.17,000,6249.17
2012-03-23,6329.89,6372.53,6292.26,6350.92,000,6350.92
2012-03-22,6463.04,6493.42,6302.62,6312.62,000,6312.62
2012-03-21,6340.23,6473.37,6334.22,6459.33,000,6459.33
2012-03-20,6302.27,6349.01,6280.80,6335.90,000,6335.90
2012-03-19,6382.28,6399.54,6276.18,6300.56,000,6300.56
2012-03-16,6417.40,6477.38,6350.51,6361.59,000,6361.59
2012-03-15,6490.72,6495.71,6385.80,6405.36,000,6405.36
2012-03-14,6520.59,6534.36,6467.67,6495.34,000,6495.34
2012-03-13,6424.47,6478.72,6397.65,6474.44,000,6474.44
2012-03-12,6374.59,6417.00,6331.80,6397.06,000,6397.06
2012-03-09,6243.37,6334.64,6197.49,6330.15,000,6330.15
2012-03-07,6195.68,6217.01,6149.74,6196.55,000,6196.55
2012-03-06,6253.45,6365.42,6193.57,6201.47,000,6201.47
2012-03-05,6363.54,6363.54,6261.02,6271.17,000,6271.17
2012-03-02,6376.78,6411.59,6337.80,6345.43,000,6345.43
2012-03-01,6384.39,6397.53,6307.59,6353.15,000,6353.15
2012-02-29,6359.49,6437.95,6311.82,6386.82,000,6386.82
2012-02-28,6132.83,6323.77,6110.10,6317.42,000,6317.42
2012-02-27,6306.35,6306.35,6090.59,6109.52,000,6109.52
2012-02-24,6357.14,6404.80,6269.74,6300.07,000,6300.07
2012-02-23,6364.33,6385.25,6266.38,6340.54,000,6340.54
2012-02-22,6604.93,6654.36,6349.90,6375.69,000,6375.69
2012-02-21,6544.79,6615.34,6544.79,6604.34,000,6604.34
2012-02-17,6548.54,6654.98,6521.97,6544.56,000,6544.56
2012-02-16,6480.31,6563.12,6479.35,6548.02,000,6548.02
2012-02-15,6347.93,6490.37,6347.93,6480.68,000,6480.68
2012-02-14,6274.77,6353.20,6272.96,6347.22,000,6347.22
2012-02-13,6245.51,6294.51,6237.48,6275.06,000,6275.06
2012-02-10,6240.64,6302.78,6188.89,6246.61,000,6246.61
2012-02-09,6162.14,6246.62,6162.14,6239.57,000,6239.57
2012-02-08,6073.50,6174.18,6073.50,6161.39,000,6161.39
2012-02-07,6125.03,6153.99,6047.86,6073.11,000,6073.11
2012-02-06,6048.47,6172.72,6048.47,6122.57,000,6122.57
2012-02-03,5971.85,6052.39,5968.45,6046.10,000,6046.10
2012-02-02,5936.66,6002.84,5905.29,5969.76,000,5969.76
2012-02-01,5870.43,5939.87,5870.09,5937.19,000,5937.19
2012-01-31,5757.51,5875.44,5757.51,5871.70,000,5871.70
2012-01-30,5871.33,5879.92,5745.60,5756.98,000,5756.98
2012-01-27,5834.54,5895.72,5834.54,5872.36,000,5872.36
2012-01-25,5762.31,5838.55,5762.31,5834.04,000,5834.04
2012-01-24,5684.19,5772.37,5674.49,5761.91,000,5761.91
2012-01-23,5681.42,5725.46,5677.76,5683.20,000,5683.20
2012-01-20,5670.75,5728.75,5653.19,5680.07,000,5680.07
2012-01-19,5591.23,5677.06,5591.23,5669.99,000,5669.99
2012-01-18,5656.59,5675.76,5582.28,5589.89,000,5589.89
